Id	Category Id	Category	Anatomic Site Id	Anatomic Site	Subsite Id	Subsite	Diagnosis Id	Diagnosis	Diagnosis Modifier Id	Diagnosis Modifier	Combined Diagnosis	Combined Diagnosis Id
525SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D8	MENINGIOMA	DM7	ANGIOMATOUS (VASCULAR)	MENINGIOMA \ ANGIOMATOUS (VASCULAR)	CD936
525SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D8	MENINGIOMA	DM7	ANGIOMATOUS (VASCULAR)	MENINGIOMA \ ANGIOMATOUS (VASCULAR)	CD936
525SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D8	MENINGIOMA	DM7	ANGIOMATOUS (VASCULAR)	MENINGIOMA \ ANGIOMATOUS (VASCULAR)	CD936
525SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D8	MENINGIOMA	DM7	ANGIOMATOUS (VASCULAR)	MENINGIOMA \ ANGIOMATOUS (VASCULAR)	CD936
525SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D8	MENINGIOMA	DM7	ANGIOMATOUS (VASCULAR)	MENINGIOMA \ ANGIOMATOUS (VASCULAR)	CD936
526SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
526SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D8	MENINGIOMA	DM8	ATYPICAL	MENINGIOMA \ ATYPICAL	CD937
527SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
527SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D8	MENINGIOMA	DM9	CLEAR CELL	MENINGIOMA \ CLEAR CELL	CD938
528SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
528SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D8	MENINGIOMA	DM10	EPITHELIOID	MENINGIOMA \ EPITHELIOID	CD939
529SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
529SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D8	MENINGIOMA	DM11	FIBROBLASTIC	MENINGIOMA \ FIBROBLASTIC	CD940
530SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
530SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D8	MENINGIOMA	DM12	PAPILLARY	MENINGIOMA \ PAPILLARY	CD941
531SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
531SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D8	MENINGIOMA	DM13	PSAMMOMATOUS (MINERALIZED)	MENINGIOMA \ PSAMMOMATOUS (MINERALIZED)	CD942
532SS192	C1	INDETERMINANT	S31	BRAIN	SS192	VENTRICLE	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS177	C1	INDETERMINANT	S31	BRAIN	SS177	THALAMUS	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS176	C1	INDETERMINANT	S31	BRAIN	SS176	TEMPORAL	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS126	C1	INDETERMINANT	S31	BRAIN	SS126	PARIETAL	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS119	C1	INDETERMINANT	S31	BRAIN	SS119	OCCIPITAL	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS82	C1	INDETERMINANT	S31	BRAIN	SS82	HYPOTHALAMUS	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS78	C1	INDETERMINANT	S31	BRAIN	SS78	HIPPOCAMPUS	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS67	C1	INDETERMINANT	S31	BRAIN	SS67	FRONTAL	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS49	C1	INDETERMINANT	S31	BRAIN	SS49	DURA/MENINGES	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS42	C1	INDETERMINANT	S31	BRAIN	SS42	CORTEX	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS40	C1	INDETERMINANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS35	C1	INDETERMINANT	S31	BRAIN	SS35	CHOROID PLEXUS	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS31	C1	INDETERMINANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS29	C1	INDETERMINANT	S31	BRAIN	SS29	CEREBELLUM	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
532SS17	C1	INDETERMINANT	S31	BRAIN	SS17	BASAL GANGLIA	D8	MENINGIOMA	DM14	TRANSITIONAL	MENINGIOMA \ TRANSITIONAL	CD943
1776							D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS192	C6	MALIGNANT	S31	BRAIN	SS192	VENTRICLE	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS177	C6	MALIGNANT	S31	BRAIN	SS177	THALAMUS	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS176	C6	MALIGNANT	S31	BRAIN	SS176	TEMPORAL	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS126	C6	MALIGNANT	S31	BRAIN	SS126	PARIETAL	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS119	C6	MALIGNANT	S31	BRAIN	SS119	OCCIPITAL	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS82	C6	MALIGNANT	S31	BRAIN	SS82	HYPOTHALAMUS	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS78	C6	MALIGNANT	S31	BRAIN	SS78	HIPPOCAMPUS	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS67	C6	MALIGNANT	S31	BRAIN	SS67	FRONTAL	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS49	C6	MALIGNANT	S31	BRAIN	SS49	DURA/MENINGES	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS42	C6	MALIGNANT	S31	BRAIN	SS42	CORTEX	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS40	C6	MALIGNANT	S31	BRAIN	SS40	CORPUS CALLOSUM	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS35	C6	MALIGNANT	S31	BRAIN	SS35	CHOROID PLEXUS	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS31	C6	MALIGNANT	S31	BRAIN	SS31	CEREBRAL MENINGES	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS29	C6	MALIGNANT	S31	BRAIN	SS29	CEREBELLUM	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
533SS17	C6	MALIGNANT	S31	BRAIN	SS17	BASAL GANGLIA	D9	MENINGIOMA ANAPLASTIC	DM2		MENINGIOMA ANAPLASTIC	CD944
2059							D10	MESOBLASTIC NEPHROMA	DM2		MESOBLASTIC NEPHROMA	CD945
780SS151	C6	MALIGNANT	S82	KIDNEY	SS151	RENAL PELVIS	D10	MESOBLASTIC NEPHROMA	DM2		MESOBLASTIC NEPHROMA	CD945
780SS105	C6	MALIGNANT	S82	KIDNEY	SS105	MEDULLA	D10	MESOBLASTIC NEPHROMA	DM2		MESOBLASTIC NEPHROMA	CD945
780SS42	C6	MALIGNANT	S82	KIDNEY	SS42	CORTEX	D10	MESOBLASTIC NEPHROMA	DM2		MESOBLASTIC NEPHROMA	CD945
1121SS1	C6	MALIGNANT	S45	PERITONEUM	SS1	NONE	D11	MESOTHELIOMA	DM2		MESOTHELIOMA	CD946
881SS125	C6	MALIGNANT	S94	LUNG	SS125	PARENCHYMAL	D11	MESOTHELIOMA	DM2		MESOTHELIOMA	CD946
1145	C6	MALIGNANT	S47	PLEURA			D11	MESOTHELIOMA	DM2		MESOTHELIOMA	CD946
2082							D11	MESOTHELIOMA	DM2		MESOTHELIOMA	CD946
196	C6	MALIGNANT					D11	MESOTHELIOMA	DM2		MESOTHELIOMA	CD946
1328SS166	C2	DISEASE	S76	SMALL BOWEL	SS166	SMOOTH MUSCLE	D12	METABOLIC DISEASE	DM15	AMYLOIDOSIS	METABOLIC DISEASE \ AMYLOIDOSIS	CD947
1328SS91	C2	DISEASE	S76	SMALL BOWEL	SS91	JEJUNUM	D12	METABOLIC DISEASE	DM15	AMYLOIDOSIS	METABOLIC DISEASE \ AMYLOIDOSIS	CD947
1328SS85	C2	DISEASE	S76	SMALL BOWEL	SS85	ILEUM - PEYERS PATCH	D12	METABOLIC DISEASE	DM15	AMYLOIDOSIS	METABOLIC DISEASE \ AMYLOIDOSIS	CD947
1328SS84	C2	DISEASE	S76	SMALL BOWEL	SS84	ILEUM - ILEOCECAL JUNCTION/VALVE	D12	METABOLIC DISEASE	DM15	AMYLOIDOSIS	METABOLIC DISEASE \ AMYLOIDOSIS	CD947
1328SS83	C2	DISEASE	S76	SMALL BOWEL	SS83	ILEUM	D12	METABOLIC DISEASE	DM15	AMYLOIDOSIS	METABOLIC DISEASE \ AMYLOIDOSIS	CD947
1328SS48	C2	DISEASE	S76	SMALL BOWEL	SS48	DUODENUM	D12	METABOLIC DISEASE	DM15	AMYLOIDOSIS	METABOLIC DISEASE \ AMYLOIDOSIS	CD947
197	C2	DISEASE					D12	METABOLIC DISEASE	DM16	CARBOHYDRATES METABOLISM DISORDER	METABOLIC DISEASE \ CARBOHYDRATES METABOLISM DISORDER	CD948
198	C2	DISEASE					D12	METABOLIC DISEASE	DM17	GOUT	METABOLIC DISEASE \ GOUT	CD949
199	C2	DISEASE					D12	METABOLIC DISEASE	DM18	INHERITED DISORDER OF AMINO ACID METABOLISM & STORAGE	METABOLIC DISEASE \ INHERITED DISORDER OF AMINO ACID METABOLISM & STORAGE	CD950
200	C2	DISEASE					D12	METABOLIC DISEASE	DM19	INTERMEDIARY METABOLISM DISORDERS	METABOLIC DISEASE \ INTERMEDIARY METABOLISM DISORDERS	CD951
201	C2	DISEASE					D12	METABOLIC DISEASE	DM20	LIPID METABOLISM DISORDER	METABOLIC DISEASE \ LIPID METABOLISM DISORDER	CD952
202	C2	DISEASE					D12	METABOLIC DISEASE	DM21	LIPODYSTROPHIES	METABOLIC DISEASE \ LIPODYSTROPHIES	CD953
203	C2	DISEASE					D12	METABOLIC DISEASE	DM22	LYSOSOMAL STORAGE DISEASE	METABOLIC DISEASE \ LYSOSOMAL STORAGE DISEASE	CD954
204	C2	DISEASE					D12	METABOLIC DISEASE	DM23	MARFANS SYNDROME	METABOLIC DISEASE \ MARFANS SYNDROME	CD955
205	C2	DISEASE					D12	METABOLIC DISEASE	DM24	OXALATE METABOLIC DISORDER	METABOLIC DISEASE \ OXALATE METABOLIC DISORDER	CD956
206	C2	DISEASE					D12	METABOLIC DISEASE	DM25	PHOSPHORUS METABOLIC DISORDER	METABOLIC DISEASE \ PHOSPHORUS METABOLIC DISORDER	CD957
207	C2	DISEASE					D12	METABOLIC DISEASE	DM26	PORPHYRIA	METABOLIC DISEASE \ PORPHYRIA	CD958
208	C2	DISEASE					D12	METABOLIC DISEASE	DM27	URIC ACID DISORDER	METABOLIC DISEASE \ URIC ACID DISORDER	CD959
2351SS1	C7	BENIGN	S81	AORTIC BODY	SS1	NONE	D13	METAPLASIA	DM2		METAPLASIA	CD960
2119							D13	METAPLASIA	DM2		METAPLASIA	CD960
1702	C2	DISEASE					D13	METAPLASIA	DM2		METAPLASIA	CD960
1701SS197	C2	DISEASE	S84	LARYNX	SS197	VOCAL CORD	D13	METAPLASIA	DM2		METAPLASIA	CD960
1701SS113	C2	DISEASE	S84	LARYNX	SS113	MUSCLE	D13	METAPLASIA	DM2		METAPLASIA	CD960
